LocationAbbr,"Deaths per 100,000",Gender,Race/Ethnicity
IN,81.2,Overall,White
IN,77.2,Overall,White
IN,81.0,Overall,White
IN,76.4,Overall,White
IN,58.9,Overall,White
IN,76.1,Overall,White
IN,80.0,Overall,White
IN,79.7,Overall,White
IN,76.7,Overall,White
IN,72.3,Overall,White
IN,84.7,Overall,White
IN,93.6,Overall,White
IN,86.9,Overall,White
IN,81.0,Overall,White
IN,75.2,Overall,White
IN,90.1,Overall,White
IN,87.5,Overall,White
IN,80.9,Overall,White
IN,82.0,Overall,White
IN,74.6,Overall,White
IN,70.3,Overall,White
IN,86.7,Overall,White
IN,81.5,Overall,White
IN,75.8,Overall,White
IN,82.5,Overall,White
IN,77.9,Overall,White
IN,68.7,Overall,White
IN,69.2,Overall,White
IN,69.6,Overall,White
IN,78.8,Overall,White
IN,96.9,Overall,White
IN,74.9,Overall,White
IN,77.7,Overall,White
IN,91.6,Overall,White
IN,70.0,Overall,White
IN,75.6,Overall,White
IN,98.8,Overall,White
IN,96.9,Overall,White
IN,70.9,Overall,White
IN,85.7,Overall,White
IN,78.1,Overall,White
IN,78.9,Overall,White
IN,68.0,Overall,White
IN,73.1,Overall,White
IN,79.7,Overall,White
IN,79.7,Overall,White
IN,72.5,Overall,White
IN,81.2,Overall,White
IN,84.8,Overall,White
IN,80.6,Overall,White
IN,62.7,Overall,White
IN,80.6,Overall,White
IN,66.4,Overall,White
IN,73.2,Overall,White
IN,75.4,Overall,White
IN,70.7,Overall,White
IN,89.1,Overall,White
IN,68.7,Overall,White
IN,72.6,Overall,White
IN,82.5,Overall,White
IN,89.9,Overall,White
IN,68.1,Overall,White
IN,70.4,Overall,White
IN,80.1,Overall,White
IN,77.8,Overall,White
IN,86.2,Overall,White
IN,77.3,Overall,White
IN,84.5,Overall,White
IN,87.0,Overall,White
IN,98.0,Overall,White
IN,73.3,Overall,White
IN,70.9,Overall,White
IN,78.7,Overall,White
IN,75.7,Overall,White
IN,82.4,Overall,White
IN,59.1,Overall,White
IN,77.2,Overall,White
IN,70.4,Overall,White
IN,89.6,Overall,White
IN,68.2,Overall,White
IN,97.9,Overall,White
IN,73.5,Overall,White
IN,81.9,Overall,White
IN,78.7,Overall,White
IN,69.5,Overall,White
IN,85.5,Overall,White
IN,85.1,Overall,White
IN,73.5,Overall,White
IN,77.2,Overall,White
IN,76.8,Overall,White
IN,91.1,Overall,Black
IN,89.0,Overall,Black
IN,113.6,Overall,Black
IN,85.6,Overall,Black
IN,81.9,Overall,Black
IN,114.3,Overall,Black
IN,91.5,Overall,Black
IN,95.3,Overall,Black
IN,129.5,Overall,Black
IN,82.7,Overall,Black
IN,103.7,Overall,Black
IN,168.5,Overall,Black
IN,97.5,Overall,Black
IN,86.7,Overall,Black
IN,91.4,Overall,Black
IN,77.3,Overall,Black
IN,85.8,Overall,Black
IN,98.0,Overall,Black
IN,80.4,Overall,Black
IN,90.5,Overall,Black
IN,98.3,Overall,Black
IN,93.7,Overall,Black
IN,114.1,Overall,Black
IN,120.9,Overall,Black
IN,75.0,Overall,Black
IN,93.3,Overall,Black
IN,130.0,Overall,Black
IN,84.5,Overall,Black
IN,91.2,Overall,Black
IN,107.1,Overall,Black
IN,100.1,Overall,Black
IN,98.7,Overall,Black
IN,89.7,Overall,Black
IN,129.3,Overall,Black
IN,93.3,Overall,Black
IN,111.0,Overall,Black
IN,42.1,Overall,Black
IN,68.6,Overall,Black
IN,106.9,Overall,Black
IN,83.4,Overall,Black
IN,130.0,Overall,Black
IN,83.9,Overall,Black
IN,88.4,Overall,Black
IN,83.6,Overall,Black
IN,89.2,Overall,Black
IN,91.0,Overall,Black
IN,55.5,Overall,Hispanic
IN,38.3,Overall,Hispanic
IN,40.8,Overall,Hispanic
IN,46.4,Overall,Hispanic
IN,31.6,Overall,Hispanic
IN,19.8,Overall,Hispanic
IN,40.9,Overall,Hispanic
IN,42.0,Overall,Hispanic
IN,51.1,Overall,Hispanic
IN,43.1,Overall,Hispanic
IN,15.8,Overall,Hispanic
IN,63.3,Overall,Hispanic
IN,26.1,Overall,Hispanic
IN,51.0,Overall,Hispanic
IN,41.9,Overall,Hispanic
IN,31.1,Overall,Hispanic
IN,64.5,Overall,Hispanic
IN,24.5,Overall,Hispanic
IN,45.6,Overall,Hispanic
IN,78.9,Overall,Hispanic
IN,21.0,Overall,Hispanic
IN,130.3,Overall,Asian and Pacific Islander
IN,0.0,Overall,Asian and Pacific Islander
IN,63.6,Overall,Asian and Pacific Islander
IN,27.6,Overall,Asian and Pacific Islander
IN,25.1,Overall,Asian and Pacific Islander
IN,17.5,Overall,Asian and Pacific Islander
IN,48.9,Overall,Asian and Pacific Islander
IN,26.9,Overall,Asian and Pacific Islander
IN,93.8,Overall,Asian and Pacific Islander
IN,85.5,Overall,Asian and Pacific Islander
IN,72.3,Overall,Asian and Pacific Islander
IN,76.4,Overall,White
IN,95.1,Overall,Black
IN,47.3,Overall,Hispanic
IN,56.2,Overall,Asian and Pacific Islander
KS,76.7,Overall,White
KS,72.7,Overall,White
KS,70.8,Overall,White
KS,89.2,Overall,White
KS,63.0,Overall,White
KS,71.8,Overall,White
KS,80.1,Overall,White
KS,76.0,Overall,White
KS,79.4,Overall,White
KS,75.6,Overall,White
KS,81.4,Overall,White
KS,63.6,Overall,White
KS,59.0,Overall,White
KS,81.8,Overall,White
KS,83.7,Overall,White
KS,81.9,Overall,White
KS,67.3,Overall,White
KS,75.6,Overall,White
KS,80.2,Overall,White
KS,51.4,Overall,White
KS,82.0,Overall,White
KS,80.6,Overall,White
KS,71.7,Overall,White
KS,60.8,Overall,White
KS,79.3,Overall,White
KS,69.4,Overall,White
KS,78.0,Overall,White
KS,43.6,Overall,White
KS,65.9,Overall,White
KS,71.2,Overall,White
KS,75.6,Overall,White
KS,39.1,Overall,White
KS,49.2,Overall,White
KS,40.8,Overall,White
KS,54.0,Overall,White
KS,78.8,Overall,White
KS,80.3,Overall,White
KS,67.8,Overall,White
KS,87.3,Overall,White
KS,75.3,Overall,White
KS,54.4,Overall,White
KS,50.9,Overall,White
KS,76.6,Overall,White
KS,73.2,Overall,White
KS,70.5,Overall,White
KS,62.7,Overall,White
KS,41.2,Overall,White
KS,81.2,Overall,White
KS,68.7,Overall,White
KS,79.5,Overall,White
KS,32.6,Overall,White
KS,64.9,Overall,White
KS,86.1,Overall,White
KS,76.5,Overall,White
KS,56.3,Overall,White
KS,81.0,Overall,White
KS,79.9,Overall,White
KS,82.8,Overall,White
KS,71.8,Overall,White
KS,66.6,Overall,White
KS,59.8,Overall,White
KS,90.7,Overall,White
KS,80.7,Overall,White
KS,77.2,Overall,White
KS,77.3,Overall,White
KS,86.9,Overall,White
KS,78.3,Overall,White
KS,47.8,Overall,White
KS,55.7,Overall,White
KS,77.9,Overall,White
KS,72.9,Overall,White
KS,85.9,Overall,White
KS,55.2,Overall,White
KS,62.5,Overall,White
KS,76.6,Overall,White
KS,79.5,Overall,White
KS,58.3,Overall,White
KS,73.4,Overall,White
KS,76.5,Overall,White
KS,70.7,Overall,White
KS,77.3,Overall,White
KS,61.2,Overall,White
KS,87.3,Overall,White
KS,79.3,Overall,White
KS,82.3,Overall,White
KS,36.7,Overall,White
KS,73.9,Overall,White
KS,75.0,Overall,White
KS,77.6,Overall,White
KS,48.0,Overall,White
KS,63.2,Overall,White
KS,57.1,Overall,White
KS,67.2,Overall,White
KS,59.9,Overall,White
KS,68.1,Overall,White
KS,84.1,Overall,White
KS,55.7,Overall,White
KS,60.5,Overall,White
KS,77.0,Overall,White
KS,78.0,Overall,White
KS,74.9,Overall,White
KS,52.6,Overall,White
KS,72.5,Overall,White
KS,72.5,Overall,White
KS,65.1,Overall,White
KS,124.4,Overall,Black
KS,115.4,Overall,Black
KS,104.0,Overall,Black
KS,98.1,Overall,Black
KS,85.3,Overall,Black
KS,100.8,Overall,Black
KS,100.3,Overall,Black
KS,84.2,Overall,Black
KS,101.9,Overall,Black
KS,103.9,Overall,Black
KS,98.3,Overall,Black
KS,101.8,Overall,Black
KS,202.2,Overall,Black
KS,84.4,Overall,Black
KS,95.0,Overall,Black
KS,102.0,Overall,Black
KS,84.4,Overall,Black
KS,140.9,Overall,Black
KS,87.4,Overall,Black
KS,103.4,Overall,Black
KS,58.9,Overall,Hispanic
KS,56.9,Overall,Hispanic
KS,53.0,Overall,Hispanic
KS,51.9,Overall,Hispanic
KS,20.6,Overall,Hispanic
KS,59.6,Overall,Hispanic
KS,57.4,Overall,Hispanic
KS,93.5,Overall,Hispanic
KS,64.6,Overall,Hispanic
KS,40.0,Overall,Hispanic
KS,47.7,Overall,Hispanic
KS,59.1,Overall,Hispanic
KS,62.3,Overall,Hispanic
KS,49.6,Overall,Hispanic
KS,39.4,Overall,Hispanic
KS,47.4,Overall,Hispanic
KS,66.8,Overall,Hispanic
KS,72.5,Overall,Asian and Pacific Islander
KS,84.8,Overall,Asian and Pacific Islander
KS,77.6,Overall,Asian and Pacific Islander
KS,49.9,Overall,Asian and Pacific Islander
KS,77.6,Overall,Asian and Pacific Islander
KS,301.1,Overall,American Indian and Alaskan Native
KS,71.5,Overall,White
KS,99.6,Overall,Black
KS,58.8,Overall,Hispanic
KS,62.0,Overall,Asian and Pacific Islander
KS,110.1,Overall,American Indian and Alaskan Native
KY,88.9,Overall,White
KY,92.6,Overall,White
KY,77.6,Overall,White
KY,84.0,Overall,White
KY,95.9,Overall,White
KY,101.8,Overall,White
KY,118.4,Overall,White
KY,66.9,Overall,White
KY,82.8,Overall,White
KY,88.1,Overall,White
KY,82.2,Overall,White
KY,96.1,Overall,White
KY,100.2,Overall,White
KY,68.2,Overall,White
KY,56.8,Overall,White
KY,80.8,Overall,White
KY,94.8,Overall,White
KY,83.6,Overall,White
KY,78.8,Overall,White
KY,85.2,Overall,White
KY,76.8,Overall,White
KY,79.1,Overall,White
KY,85.2,Overall,White
KY,90.8,Overall,White
KY,93.7,Overall,White
KY,126.7,Overall,White
KY,77.3,Overall,White
KY,89.7,Overall,White
KY,93.6,Overall,White
KY,76.2,Overall,White
KY,91.7,Overall,White
KY,59.7,Overall,White
KY,97.3,Overall,White
KY,68.8,Overall,White
KY,95.9,Overall,White
KY,66.0,Overall,White
KY,81.6,Overall,White
KY,97.9,Overall,White
KY,64.4,Overall,White
KY,73.0,Overall,White
KY,65.6,Overall,White
KY,93.2,Overall,White
KY,84.1,Overall,White
KY,96.0,Overall,White
KY,83.7,Overall,White
KY,77.4,Overall,White
KY,54.8,Overall,White
KY,113.3,Overall,White
KY,128.4,Overall,White
KY,95.1,Overall,White
KY,71.2,Overall,White
KY,68.5,Overall,White
KY,86.6,Overall,White
KY,100.0,Overall,White
KY,92.9,Overall,White
KY,63.5,Overall,White
KY,70.4,Overall,White
KY,91.5,Overall,White
KY,74.5,Overall,White
KY,72.7,Overall,White
KY,89.5,Overall,White
KY,80.1,Overall,White
KY,79.2,Overall,White
KY,92.8,Overall,White
KY,114.2,Overall,White
KY,125.3,Overall,White
KY,77.0,Overall,White
KY,97.9,Overall,White
KY,79.9,Overall,White
KY,88.5,Overall,White
KY,80.5,Overall,White
KY,82.9,Overall,White
KY,91.7,Overall,White
KY,84.7,Overall,White
KY,83.0,Overall,White
KY,75.9,Overall,White
KY,69.5,Overall,White
KY,83.5,Overall,White
KY,99.7,Overall,White
KY,76.3,Overall,White
KY,132.0,Overall,White
KY,77.5,Overall,White
KY,90.6,Overall,White
KY,72.9,Overall,White
KY,98.3,Overall,White
KY,101.6,Overall,White
KY,87.4,Overall,White
KY,86.9,Overall,White
KY,77.2,Overall,White
KY,78.6,Overall,White
KY,97.3,Overall,White
KY,79.6,Overall,White
KY,62.0,Overall,White
KY,77.9,Overall,White
KY,110.1,Overall,White
KY,66.5,Overall,White
KY,99.9,Overall,White
KY,67.1,Overall,White
KY,105.9,Overall,White
KY,78.5,Overall,White
KY,130.3,Overall,White
KY,79.9,Overall,White
KY,105.9,Overall,White
KY,81.4,Overall,White
KY,94.9,Overall,White
KY,66.1,Overall,White
KY,93.2,Overall,White
KY,65.7,Overall,White
KY,90.7,Overall,White
KY,93.9,Overall,White
KY,77.6,Overall,White
KY,81.9,Overall,White
KY,77.2,Overall,White
KY,89.0,Overall,White
KY,81.2,Overall,White
KY,80.6,Overall,White
KY,94.3,Overall,White
KY,105.6,Overall,White
KY,114.6,Overall,White
KY,72.5,Overall,White
KY,89.0,Overall,Black
KY,107.1,Overall,Black
KY,111.7,Overall,Black
KY,87.9,Overall,Black
KY,76.2,Overall,Black
KY,112.6,Overall,Black
KY,118.4,Overall,Black
KY,142.6,Overall,Black
KY,88.3,Overall,Black
KY,82.8,Overall,Black
KY,90.8,Overall,Black
KY,102.9,Overall,Black
KY,93.1,Overall,Black
KY,74.9,Overall,Black
KY,85.8,Overall,Black
KY,125.5,Overall,Black
KY,108.3,Overall,Black
KY,79.2,Overall,Black
KY,87.0,Overall,Black
KY,124.1,Overall,Black
KY,81.0,Overall,Black
KY,83.2,Overall,Black
KY,62.6,Overall,Black
KY,88.1,Overall,Black
KY,111.4,Overall,Black
KY,80.9,Overall,Black
KY,92.3,Overall,Black
KY,79.9,Overall,Black
KY,97.0,Overall,Black
KY,80.0,Overall,Black
KY,171.7,Overall,Black
KY,108.8,Overall,Black
KY,65.0,Overall,Black
KY,89.3,Overall,Black
KY,24.0,Overall,Hispanic
KY,43.1,Overall,Hispanic
KY,43.1,Overall,Hispanic
KY,40.1,Overall,Hispanic
KY,8.8,Overall,Hispanic
KY,56.3,Overall,Asian and Pacific Islander
KY,40.3,Overall,Asian and Pacific Islander
KY,74.3,Overall,Asian and Pacific Islander
KY,78.0,Overall,Asian and Pacific Islander
KY,21.8,Overall,Asian and Pacific Islander
KY,78.9,Overall,White
KY,84.8,Overall,Black
KY,25.4,Overall,Hispanic
KY,55.4,Overall,Asian and Pacific Islander
LA,87.6,Overall,White
LA,96.6,Overall,White
LA,79.7,Overall,White
LA,70.7,Overall,White
LA,99.7,Overall,White
LA,109.1,Overall,White
LA,94.0,Overall,White
LA,89.1,Overall,White
LA,75.8,Overall,White
LA,112.8,Overall,White
LA,65.8,Overall,White
LA,103.3,Overall,White
LA,61.9,Overall,White
LA,103.1,Overall,White
LA,66.1,Overall,White
LA,79.9,Overall,White
LA,78.3,Overall,White
LA,69.2,Overall,White
LA,76.2,Overall,White
LA,97.3,Overall,White
LA,42.7,Overall,White
LA,99.7,Overall,White
LA,90.9,Overall,White
LA,84.9,Overall,White
LA,78.1,Overall,White
LA,75.3,Overall,White
LA,114.9,Overall,White
LA,86.6,Overall,White
LA,67.0,Overall,White
LA,87.0,Overall,White
LA,80.0,Overall,White
LA,79.8,Overall,White
LA,43.1,Overall,White
LA,84.9,Overall,White
LA,94.4,Overall,White
LA,74.3,Overall,White
LA,77.3,Overall,White
LA,74.3,Overall,White
LA,91.0,Overall,White
LA,94.5,Overall,White
LA,79.7,Overall,White
LA,66.2,Overall,White
LA,95.0,Overall,White
LA,71.0,Overall,White
LA,81.6,Overall,White
LA,79.1,Overall,White
LA,68.8,Overall,White
LA,81.6,Overall,White
LA,92.9,Overall,White
LA,85.0,Overall,White
LA,82.8,Overall,White
LA,67.6,Overall,White
LA,80.6,Overall,White
LA,53.9,Overall,White
LA,73.1,Overall,White
LA,87.5,Overall,White
LA,96.7,Overall,White
LA,94.7,Overall,White
LA,76.1,Overall,White
LA,105.6,Overall,White
LA,81.1,Overall,White
LA,71.5,Overall,White
LA,88.2,Overall,White
LA,101.2,Overall,White
LA,118.4,Overall,Black
LA,146.6,Overall,Black
LA,140.1,Overall,Black
LA,137.8,Overall,Black
LA,151.4,Overall,Black
LA,155.3,Overall,Black
LA,104.7,Overall,Black
LA,125.4,Overall,Black
LA,129.7,Overall,Black
LA,194.8,Overall,Black
LA,96.0,Overall,Black
LA,190.6,Overall,Black
LA,130.5,Overall,Black
LA,90.6,Overall,Black
LA,102.7,Overall,Black
LA,131.5,Overall,Black
LA,115.8,Overall,Black
LA,145.8,Overall,Black
LA,115.6,Overall,Black
LA,157.6,Overall,Black
LA,114.4,Overall,Black
LA,155.9,Overall,Black
LA,127.3,Overall,Black
LA,128.4,Overall,Black
LA,90.0,Overall,Black
LA,101.7,Overall,Black
LA,204.4,Overall,Black
LA,124.4,Overall,Black
LA,116.4,Overall,Black
LA,159.1,Overall,Black
LA,93.1,Overall,Black
LA,112.0,Overall,Black
LA,138.5,Overall,Black
LA,209.5,Overall,Black
LA,153.8,Overall,Black
LA,98.4,Overall,Black
LA,95.7,Overall,Black
LA,100.7,Overall,Black
LA,130.5,Overall,Black
LA,158.4,Overall,Black
LA,124.9,Overall,Black
LA,116.6,Overall,Black
LA,152.5,Overall,Black
LA,96.8,Overall,Black
LA,109.3,Overall,Black
LA,112.8,Overall,Black
LA,143.3,Overall,Black
LA,137.1,Overall,Black
LA,127.2,Overall,Black
LA,127.4,Overall,Black
LA,133.9,Overall,Black
LA,113.7,Overall,Black
LA,116.7,Overall,Black
LA,136.6,Overall,Black
LA,119.3,Overall,Black
LA,160.3,Overall,Black
LA,130.4,Overall,Black
LA,155.0,Overall,Black
LA,118.7,Overall,Black
LA,131.3,Overall,Black
LA,118.6,Overall,Black
LA,171.9,Overall,Black
LA,81.1,Overall,Black
LA,102.8,Overall,Black
LA,43.3,Overall,Hispanic
LA,14.9,Overall,Hispanic
LA,20.9,Overall,Hispanic
LA,15.8,Overall,Hispanic
LA,46.9,Overall,Hispanic
LA,46.3,Overall,Hispanic
LA,18.4,Overall,Hispanic
LA,39.9,Overall,Hispanic
LA,37.3,Overall,Hispanic
LA,55.3,Overall,Hispanic
LA,44.9,Overall,Hispanic
LA,29.9,Overall,Hispanic
LA,53.9,Overall,Hispanic
LA,42.7,Overall,Hispanic
LA,39.0,Overall,Hispanic
LA,16.8,Overall,Hispanic
LA,17.3,Overall,Hispanic
LA,110.0,Overall,Asian and Pacific Islander
LA,49.8,Overall,Asian and Pacific Islander
LA,53.6,Overall,Asian and Pacific Islander
LA,20.1,Overall,Asian and Pacific Islander
LA,52.8,Overall,Asian and Pacific Islander
LA,52.8,Overall,Asian and Pacific Islander
LA,38.4,Overall,Asian and Pacific Islander
LA,38.9,Overall,American Indian and Alaskan Native
LA,81.9,Overall,White
LA,119.5,Overall,Black
LA,40.8,Overall,Hispanic
LA,55.1,Overall,Asian and Pacific Islander
MA,59.7,Overall,White
MA,54.8,Overall,White
MA,53.0,Overall,White
MA,61.9,Overall,White
MA,50.2,Overall,White
MA,61.5,Overall,White
MA,54.2,Overall,White
MA,58.2,Overall,White
MA,45.4,Overall,White
MA,61.9,Overall,White
MA,49.6,Overall,White
MA,51.0,Overall,White
MA,46.2,Overall,White
MA,64.0,Overall,White
MA,79.6,Overall,Black
MA,79.5,Overall,Black
MA,71.0,Overall,Black
MA,57.2,Overall,Black
MA,57.0,Overall,Black
MA,77.4,Overall,Black
MA,57.1,Overall,Black
MA,59.0,Overall,Black
MA,63.8,Overall,Black
MA,68.8,Overall,Black
MA,61.5,Overall,Black
MA,59.6,Overall,Black
MA,36.9,Overall,Hispanic
MA,45.4,Overall,Hispanic
MA,37.8,Overall,Hispanic
MA,40.3,Overall,Hispanic
MA,52.3,Overall,Hispanic
MA,46.6,Overall,Hispanic
MA,47.8,Overall,Hispanic
MA,33.0,Overall,Hispanic
MA,35.1,Overall,Hispanic
MA,34.7,Overall,Hispanic
MA,36.1,Overall,Hispanic
MA,49.9,Overall,Hispanic
MA,29.6,Overall,Asian and Pacific Islander
MA,61.5,Overall,Asian and Pacific Islander
MA,42.7,Overall,Asian and Pacific Islander
MA,51.1,Overall,Asian and Pacific Islander
MA,65.3,Overall,Asian and Pacific Islander
MA,56.0,Overall,Asian and Pacific Islander
MA,64.9,Overall,Asian and Pacific Islander
MA,49.6,Overall,Asian and Pacific Islander
MA,44.6,Overall,Asian and Pacific Islander
MA,39.0,Overall,Asian and Pacific Islander
MA,51.2,Overall,Asian and Pacific Islander
MA,54.0,Overall,Asian and Pacific Islander
MA,52.5,Overall,White
MA,64.5,Overall,Black
MA,39.8,Overall,Hispanic
MA,51.4,Overall,Asian and Pacific Islander
MD,75.8,Overall,White
MD,93.7,Overall,White
MD,80.4,Overall,White
MD,57.4,Overall,White
MD,76.3,Overall,White
MD,88.7,Overall,White
MD,98.6,Overall,White
MD,53.9,Overall,White
MD,90.1,Overall,White
MD,64.9,Overall,White
MD,66.5,Overall,White
MD,72.2,Overall,White
MD,66.2,Overall,White
MD,82.5,Overall,White
MD,46.6,Overall,White
MD,82.6,Overall,White
MD,69.6,Overall,White
MD,54.5,Overall,White
MD,90.6,Overall,White
MD,60.8,Overall,White
MD,76.0,Overall,White
MD,96.1,Overall,White
MD,77.8,Overall,White
MD,88.3,Overall,White
MD,102.2,Overall,Black
MD,111.4,Overall,Black
MD,117.3,Overall,Black
MD,88.2,Overall,Black
MD,113.5,Overall,Black
MD,90.9,Overall,Black
MD,139.7,Overall,Black
MD,82.5,Overall,Black
MD,125.8,Overall,Black
MD,82.3,Overall,Black
MD,115.5,Overall,Black
MD,88.8,Overall,Black
MD,110.1,Overall,Black
MD,71.3,Overall,Black
MD,88.8,Overall,Black
MD,108.6,Overall,Black
MD,74.0,Overall,Black
MD,118.6,Overall,Black
MD,112.3,Overall,Black
MD,79.8,Overall,Black
MD,130.6,Overall,Black
MD,123.3,Overall,Black
MD,117.9,Overall,Black
MD,48.2,Overall,Hispanic
MD,48.0,Overall,Hispanic
MD,53.7,Overall,Hispanic
MD,44.4,Overall,Hispanic
MD,73.8,Overall,Hispanic
MD,38.0,Overall,Hispanic
MD,35.5,Overall,Hispanic
MD,36.7,Overall,Hispanic
MD,34.1,Overall,Hispanic
MD,71.7,Overall,Hispanic
MD,35.5,Overall,Hispanic
MD,55.1,Overall,Hispanic
MD,29.7,Overall,Hispanic
MD,41.0,Overall,Hispanic
MD,65.0,Overall,Hispanic
MD,43.8,Overall,Hispanic
MD,65.6,Overall,Asian and Pacific Islander
MD,54.8,Overall,Asian and Pacific Islander
MD,47.2,Overall,Asian and Pacific Islander
MD,44.3,Overall,Asian and Pacific Islander
MD,54.0,Overall,Asian and Pacific Islander
MD,50.2,Overall,Asian and Pacific Islander
MD,44.0,Overall,Asian and Pacific Islander
MD,57.9,Overall,Asian and Pacific Islander
MD,46.1,Overall,Asian and Pacific Islander
MD,71.6,Overall,Asian and Pacific Islander
MD,47.9,Overall,Asian and Pacific Islander
MD,49.7,Overall,Asian and Pacific Islander
MD,20.8,Overall,Asian and Pacific Islander
MD,45.8,Overall,Asian and Pacific Islander
MD,28.2,Overall,Asian and Pacific Islander
MD,64.1,Overall,Asian and Pacific Islander
MD,20.0,Overall,American Indian and Alaskan Native
MD,73.4,Overall,White
MD,98.9,Overall,Black
MD,38.6,Overall,Hispanic
MD,47.1,Overall,Asian and Pacific Islander
ME,74.2,Overall,White
ME,67.8,Overall,White
ME,64.7,Overall,White
ME,73.8,Overall,White
ME,69.0,Overall,White
ME,78.5,Overall,White
ME,71.5,Overall,White
ME,78.4,Overall,White
ME,62.3,Overall,White
ME,68.9,Overall,White
ME,68.2,Overall,White
ME,75.2,Overall,White
ME,72.9,Overall,White
ME,72.8,Overall,White
ME,67.6,Overall,White
ME,60.8,Overall,White
ME,152.5,Overall,Black
ME,47.8,Overall,Hispanic
ME,84.0,Overall,Asian and Pacific Islander
ME,68.1,Overall,White
MI,92.6,Overall,White
MI,72.3,Overall,White
MI,71.8,Overall,White
MI,98.7,Overall,White
MI,76.5,Overall,White
MI,58.9,Overall,White
MI,81.8,Overall,White
MI,71.9,Overall,White
MI,57.4,Overall,White
MI,70.9,Overall,White
MI,91.7,Overall,White
MI,81.4,Overall,White
MI,81.0,Overall,White
MI,77.0,Overall,White
MI,89.0,Overall,White
MI,96.7,Overall,White
MI,70.2,Overall,White
MI,96.3,Overall,White
MI,60.5,Overall,White
MI,72.9,Overall,White
MI,66.7,Overall,White
MI,78.7,Overall,White
MI,69.2,Overall,White
MI,92.2,Overall,White
MI,110.7,Overall,White
MI,77.5,Overall,White
MI,81.9,Overall,White
MI,81.3,Overall,White
MI,82.3,Overall,White
MI,71.5,Overall,White
MI,88.3,Overall,White
MI,62.7,Overall,White
MI,69.7,Overall,White
MI,64.9,Overall,White
MI,78.5,Overall,White
MI,78.2,Overall,White
MI,102.4,Overall,White
MI,69.1,Overall,White
MI,62.5,Overall,White
MI,77.8,Overall,White
MI,62.8,Overall,White
MI,82.6,Overall,White
MI,90.8,Overall,White
MI,78.7,Overall,White
MI,63.1,Overall,White
MI,67.0,Overall,White
MI,66.5,Overall,White
MI,71.6,Overall,White
MI,74.4,Overall,White
MI,67.0,Overall,White
MI,82.8,Overall,White
MI,73.1,Overall,White
MI,95.2,Overall,White
MI,81.5,Overall,White
MI,55.2,Overall,White
MI,78.8,Overall,White
MI,91.7,Overall,White
MI,66.7,Overall,White
MI,75.3,Overall,White
MI,97.5,Overall,White
MI,79.0,Overall,White
MI,88.7,Overall,White
MI,75.3,Overall,White
MI,90.0,Overall,White
MI,75.0,Overall,White
MI,85.5,Overall,White
MI,99.7,Overall,White
MI,96.3,Overall,White
MI,98.3,Overall,White
MI,68.4,Overall,White
MI,98.9,Overall,White
MI,68.7,Overall,White
MI,64.4,Overall,White
MI,66.9,Overall,White
MI,80.5,Overall,White
MI,69.0,Overall,White
MI,67.8,Overall,White
MI,101.1,Overall,White
MI,70.1,Overall,White
MI,83.9,Overall,White
MI,69.0,Overall,White
MI,69.8,Overall,White
MI,85.1,Overall,White
MI,97.1,Overall,Black
MI,101.0,Overall,Black
MI,107.8,Overall,Black
MI,127.5,Overall,Black
MI,109.0,Overall,Black
MI,101.4,Overall,Black
MI,126.8,Overall,Black
MI,90.9,Overall,Black
MI,101.4,Overall,Black
MI,157.0,Overall,Black
MI,109.8,Overall,Black
MI,103.3,Overall,Black
MI,95.1,Overall,Black
MI,92.1,Overall,Black
MI,98.4,Overall,Black
MI,115.3,Overall,Black
MI,97.5,Overall,Black
MI,111.8,Overall,Black
MI,108.6,Overall,Black
MI,100.1,Overall,Black
MI,97.4,Overall,Black
MI,110.1,Overall,Black
MI,98.5,Overall,Black
MI,96.2,Overall,Black
MI,129.9,Overall,Black
MI,104.8,Overall,Black
MI,96.2,Overall,Black
MI,144.7,Overall,Black
MI,103.1,Overall,Black
MI,133.8,Overall,Black
MI,99.6,Overall,Black
MI,120.0,Overall,Black
MI,138.1,Overall,Black
MI,144.4,Overall,Black
MI,122.9,Overall,Black
MI,96.7,Overall,Black
MI,97.6,Overall,Black
MI,51.4,Overall,Hispanic
MI,46.2,Overall,Hispanic
MI,80.4,Overall,Hispanic
MI,54.6,Overall,Hispanic
MI,92.9,Overall,Hispanic
MI,40.4,Overall,Hispanic
MI,57.8,Overall,Hispanic
MI,56.0,Overall,Hispanic
MI,83.3,Overall,Hispanic
MI,43.4,Overall,Hispanic
MI,78.6,Overall,Hispanic
MI,42.1,Overall,Hispanic
MI,62.8,Overall,Hispanic
MI,100.4,Overall,Hispanic
MI,49.5,Overall,Hispanic
MI,65.8,Overall,Hispanic
MI,64.7,Overall,Hispanic
MI,57.0,Overall,Hispanic
MI,69.0,Overall,Hispanic
MI,54.7,Overall,Hispanic
MI,72.6,Overall,Hispanic
MI,49.0,Overall,Hispanic
MI,60.5,Overall,Hispanic
MI,54.3,Overall,Hispanic
MI,68.6,Overall,Hispanic
MI,53.1,Overall,Hispanic
MI,86.8,Overall,Hispanic
MI,52.0,Overall,Hispanic
MI,85.0,Overall,Hispanic
MI,89.7,Overall,Hispanic
MI,58.3,Overall,Hispanic
MI,58.8,Overall,Hispanic
MI,73.2,Overall,Hispanic
MI,94.9,Overall,Asian and Pacific Islander
